Data;Rt_positivi;Rt_sintomatici;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva;Tamponi_giornalieri;Nuovi_casi_0_5 ;Nuovi_casi_6_12;Nuovi_casi_13_19;Nuovi_casi_20_29;Nuovi_casi_30_39;Nuovi_casi_40_49;Nuovi_casi_50_59;Nuovi_casi_60_69;Nuovi_casi_70_79;Nuovi_casi_80_89;Nuovi_casi_90;Ricoveri_0_5 ;Ricoveri_6_12;Ricoveri_13_19;Ricoveri_20_29;Ricoveri_30_39;Ricoveri_40_49;Ricoveri_50_59;Ricoveri_60_69;Ricoveri_70_79;Ricoveri_80_89;Ricoveri_90;Terapia_intensiva_5_11;Terapia_intensiva_6_12;Terapia_intensiva_13_19;Terapia_intensiva_20_29;Terapia_intensiva_30_39;Terapia_intensiva_40_49;Terapia_intensiva_50_59;Terapia_intensiva_60_69;Terapia_intensiva_70_79;Terapia_intensiva_80_89;Terapia_intensiva_90;Deceduti_5_11;Deceduti_6_12;Deceduti_13_19;Deceduti_20_29;Deceduti_30_39;Deceduti_40_49;Deceduti_50_59;Deceduti_60_69;Deceduti_70_79;Deceduti_80_89;Deceduti_90
24/01/21;0,576801;0,809278;211;5;141;279;21;2013;8,714285714;15,57142857;21,71428571;30,14285714;33,57142857;37,42857143;41,42857143;30,42857143;18,57142857;13,14285714;4,714285714;0;0;0,142857143;0,142857143;0,571428571;0,285714286;2;3,857142857;2;2,285714286;1;0;0;0,142857143;0;0;0;0,285714286;0,571428571;1,142857143;0,428571429;0;0;0;0;0;0;0;0,142857143;1;1,571428571;1,857142857;0,571428571
25/01/21;0,597887;0,80194;207;6;503;278;22;1577;7,571428571;14;18,85714286;28,71428571;30,71428571;35,57142857;37,14285714;29,85714286;17,71428571;10,85714286;3,142857143;0;0;0,142857143;0,142857143;0,571428571;0,285714286;2,428571429;3,285714286;2,571428571;2,428571429;1;0;0;0,142857143;0;0;0;0,142857143;0,428571429;1;0,571428571;0;0;0;0;0;0;0;0,142857143;1,285714286;1,285714286;1,571428571;0,428571429
26/01/21;0,632612;0,798755;232;5;484;283;19;2522;7,857142857;13,85714286;17;26,14285714;28,57142857;35;32,57142857;27,85714286;17,14285714;9,142857143;2,571428571;0;0;0;0,142857143;0,428571429;0,428571429;2,142857143;3,428571429;2,428571429;2,571428571;1,142857143;0;0;0;0;0;0;0;0,428571429;0,714285714;0,571428571;0;0;0;0;0;0;0;0,285714286;1,142857143;1,142857143;1,142857143;0,428571429
27/01/21;0,682777;0,79912;263;1;735;274;22;3129;9,142857143;14;16,14285714;25,57142857;30,14285714;34,85714286;32,42857143;28,71428571;16,42857143;7,428571429;1,285714286;0;0;0;0,142857143;0,428571429;0,428571429;2,285714286;4;2,285714286;2,285714286;1;0;0;0;0;0;0;0;0,428571429;0,714285714;0,571428571;0;0;0;0;0;0;0;0,285714286;1,142857143;1;1,285714286;0,428571429
28/01/21;0,750604;0,802961;302;4;593;273;21;2835;9,142857143;14,28571429;17,57142857;27,42857143;31,57142857;38,71428571;35;29,71428571;15,71428571;7;1,571428571;0;0;0;0,142857143;0,428571429;0,571428571;2,142857143;4;2,428571429;2,142857143;0,714285714;0;0;0;0;0;0;0;0,571428571;0,714285714;0,428571429;0;0;0;0;0;0;0;0,285714286;1;0,857142857;1,571428571;0,285714286
29/01/21;0,81815;0,807611;253;3;299;274;20;2502;8,428571429;14,42857143;19,14285714;28,71428571;32,57142857;37,14285714;38,28571429;29,57142857;15,14285714;7,285714286;1,571428571;0;0;0;0,142857143;0,428571429;0,714285714;2,285714286;4,142857143;1,857142857;2,428571429;0,571428571;0;0;0;0;0;0;0,142857143;0,571428571;0,428571429;0,428571429;0;0;0;0;0;0;0;0,285714286;0,714285714;1;2,142857143;0,142857143
30/01/21;0,824512;0,817967;225;3;356;272;18;3140;8,142857143;13,85714286;19,14285714;27;29;32,28571429;34,42857143;25,42857143;11,42857143;6,857142857;1,714285714;0;0;0;0;0,428571429;0,714285714;2,285714286;3,571428571;2,285714286;2,571428571;0,571428571;0;0;0;0;0;0;0,142857143;0,714285714;0,428571429;0,571428571;0;0;0;0;0;0;0;0,142857143;0,714285714;1,142857143;2,142857143;0,428571429
31/01/21;0,832791;0,829988;193;4;175;276;20;2944;8,571428571;15,28571429;19,28571429;25,71428571;29,57142857;32,14285714;34;27;11,57142857;6,428571429;1,714285714;0;0;0;0;0,142857143;1;2,285714286;3,285714286;2,714285714;2,428571429;0,571428571;0;0;0;0;0;0;0,142857143;0,714285714;0,428571429;0,428571429;0;0;0;0;0;0;0;0,142857143;0,571428571;1,142857143;2,285714286;0,428571429
01/02/21;0,84232;0,84151;195;4;421;276;21;1976;9;15,42857143;19,28571429;24,71428571;27;32,57142857;35,71428571;23,85714286;11,85714286;6,142857143;1,428571429;0;0;0;0;0,142857143;1;2,285714286;3,571428571;2,714285714;1,714285714;0,714285714;0;0;0;0;0;0;0,142857143;0,714285714;0,714285714;0,428571429;0;0;0;0;0;0;0;0,142857143;0,285714286;1,142857143;2,428571429;0,428571429
02/02/21;0,846915;0,847839;166;3;228;264;24;2608;7,571428571;14,42857143;18,42857143;24;25,71428571;29,14285714;33,71428571;21,57142857;10,14285714;6;1,571428571;0;0;0;0;0,142857143;1;2,285714286;3,714285714;2,714285714;1,571428571;0,571428571;0;0;0;0;0;0,142857143;0,142857143;0,857142857;0,857142857;0,571428571;0;0;0;0;0;0;0;0;0,285714286;1,285714286;2,714285714;0,571428571
03/02/21;0,844501;0,846829;318;7;295;253;23;3310;6,571428571;15,71428571;20,14285714;23,85714286;24,57142857;30,85714286;31;21,14285714;10,14285714;6,571428571;1,714285714;0;0;0;0;0;1;2,142857143;2,571428571;2,571428571;1,285714286;0,428571429;0;0;0;0;0;0,142857143;0,142857143;0,714285714;0,571428571;0,571428571;0;0;0;0;0;0;0;0;0,142857143;1;2,714285714;0,714285714
04/02/21;0,838781;0,841673;202;3;286;256;25;2831;6,142857143;15,14285714;18,71428571;22,71428571;23,85714286;27,85714286;28,71428571;20,28571429;9,714285714;6,142857143;1,571428571;0;0;0;0;0,142857143;1;2;2,571428571;2,714285714;1;0,428571429;0;0;0;0;0;0,142857143;0,142857143;0,571428571;0,571428571;0,571428571;0;0;0;0;0;0;0;0;0,142857143;1,285714286;2,714285714;0,857142857
05/02/21;0,839314;0,842673;239;4;431;261;26;2559;6,285714286;17,14285714;19,28571429;22,71428571;24,42857143;29,14285714;26,85714286;18,42857143;11;5,142857143;1,428571429;0;0;0;0;0,285714286;1,285714286;1,857142857;2;3;0,857142857;0,428571429;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,571428571;0,428571429;0;0;0;0;0;0;0;0;0,285714286;1,285714286;2;1
06/02/21;0,839169;0,842104;197;4;398;249;27;2622;5,857142857;15,42857143;17,42857143;20,71428571;21,85714286;28,42857143;25;16,28571429;11,14285714;4,428571429;1,285714286;0;0;0;0;0,285714286;1,571428571;1,714285714;2,428571429;2,714285714;0,857142857;0,571428571;0;0;0;0;0;0,285714286;0,142857143;0,714285714;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0,142857143;1,571428571;1,571428571;0,714285714
07/02/21;0,833796;0,836639;127;7;459;233;26;2821;6;15;18,14285714;21,14285714;20,71428571;28,14285714;25;14,85714286;11,85714286;4,428571429;1,428571429;0;0;0;0;0,428571429;1,285714286;1,428571429;1,857142857;2,428571429;1;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,571428571;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0,428571429;1,714285714;1,285714286;0,857142857
08/02/21;0,836356;0,840283;142;1;380;234;25;1733;5,857142857;15,42857143;18,14285714;20,85714286;21,14285714;27,42857143;24,57142857;16,28571429;11,14285714;4,285714286;1,285714286;0;0;0;0;0,571428571;1,285714286;1,142857143;1,571428571;1,857142857;1,142857143;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0,571428571;0,285714286;0,142857143;0;0;0;0;0;0;0;0,142857143;0,428571429;1,428571429;1,142857143;0,857142857
09/02/21;0,838201;0,843374;188;5;521;243;24;2634;6,428571429;14,71428571;18,14285714;21;21,57142857;28,85714286;25,42857143;16,42857143;12,28571429;4,428571429;1,428571429;0;0;0;0;0,571428571;1,142857143;0,857142857;1;2;0,857142857;0,428571429;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0,428571429;1,142857143;1,285714286;0,714285714
10/02/21;0,842038;0,848563;214;2;221;235;27;2569;6,428571429;13;16,71428571;19,71428571;21,57142857;26,42857143;26;15;13,14285714;4;1,571428571;0;0;0;0;0,571428571;1,142857143;0,571428571;1,142857143;1,857142857;0,714285714;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,571428571;0,428571429;0;0;0;0;0;0;0;0;0,285714286;0,571428571;1,285714286;1;0,571428571
11/02/21;0,842048;0,849827;198;6;445;223;25;2660;6,714285714;13,57142857;15,85714286;18,28571429;20;25,57142857;23,71428571;14,57142857;12,42857143;3,857142857;1,428571429;0;0;0;0;0,428571429;1;0,571428571;0,857142857;2;0,714285714;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0,285714286;0,571428571;1,285714286;0,857142857;0,571428571
12/02/21;0,842129;0,855914;115;2;284;224;23;2445;6,285714286;12,71428571;13,28571429;16,14285714;17,28571429;25,14285714;23;15,28571429;10,85714286;4,285714286;1,285714286;0;0;0;0;0,285714286;0,428571429;0,714285714;1;1,428571429;0,857142857;0,285714286;0;0;0;0;0;0,285714286;0;0,571428571;0,714285714;0,142857143;0;0;0;0;0;0;0;0,285714286;0,428571429;1,142857143;0,857142857;0,571428571
13/02/21;0,840227;0,858766;237;2;311;217;22;2459;6,857142857;13,14285714;13;17,71428571;17,71428571;24;24,14285714;16,42857143;11,42857143;4,571428571;1,285714286;0,142857143;0;0;0;0,285714286;0,285714286;0,714285714;0,714285714;2,142857143;1,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0,285714286;0,571428571;0,285714286;0;0;0;0;0;0;0;0,285714286;0,714285714;1,142857143;0,857142857;0,857142857
14/02/21;0,846502;0,869573;151;5;111;206;22;2271;6,142857143;13,42857143;15;18,71428571;19,42857143;25,14285714;24,57142857;18;11,85714286;5,285714286;1,142857143;0,142857143;0;0;0;0,285714286;0,285714286;0,571428571;0,714285714;1,857142857;0,857142857;0,142857143;0;0;0;0;0;0,142857143;0;0,285714286;0,857142857;0,428571429;0;0;0;0;0;0;0;0,285714286;0,428571429;1,428571429;0,857142857;0,714285714
15/02/21;0,85199;0,879642;128;2;132;195;22;1406;6,142857143;15,14285714;14,71428571;16,85714286;20,28571429;24,57142857;22,85714286;17;12,14285714;4,571428571;1;0,142857143;0;0;0,142857143;0,142857143;0,428571429;0,428571429;0,714285714;2,142857143;0,857142857;0,142857143;0;0;0;0;0;0,142857143;0;0,428571429;0,857142857;0,428571429;0;0;0;0;0;0;0;0,142857143;0,571428571;1,428571429;0,714285714;0,714285714
16/02/21;0,862499;0,893323;121;1;206;197;20;2171;6;15,42857143;14,14285714;16,28571429;19,42857143;25;23,28571429;17,71428571;11,85714286;4,714285714;0,857142857;0,142857143;0;0;0,285714286;0,142857143;0,428571429;0,428571429;0,857142857;2;1;0;0;0;0;0;0;0,142857143;0;0,428571429;0,714285714;0,428571429;0;0;0;0;0;0;0,142857143;0;0,714285714;1,428571429;0,428571429;0,714285714
17/02/21;0,863042;0,895459;170;7;292;179;18;2567;5,571428571;15,14285714;13,57142857;16,42857143;18,28571429;24,57142857;24,42857143;18;11,85714286;6;1,571428571;0,142857143;0;0;0,285714286;0,142857143;0,428571429;0,714285714;0,857142857;2,428571429;1,142857143;0;0;0;0;0;0;0;0;0,285714286;0,714285714;0,428571429;0;0;0;0;0;0;0,142857143;0;0,571428571;1,285714286;0,428571429;0,714285714
18/02/21;0,867261;0,900388;166;2;230;173;20;2069;5,857142857;14,14285714;14,57142857;17,28571429;18,85714286;25,28571429;25,42857143;17,71428571;12,14285714;6,285714286;1,571428571;0,142857143;0;0;0,285714286;0,142857143;0,571428571;0,857142857;1;2;1,428571429;0;0;0;0;0;0;0;0;0,285714286;0,714285714;0,428571429;0;0;0;0;0;0;0,142857143;0;0,571428571;1;0,428571429;0,571428571
19/02/21;0,873139;0,905286;177;4;138;173;15;2090;6;13,85714286;15,57142857;18,57142857;21,42857143;25,71428571;26,28571429;16,71428571;12,85714286;5,714285714;2;0,142857143;0;0;0,428571429;0,142857143;0,714285714;0,714285714;1,428571429;2,714285714;1,142857143;0,428571429;0;0;0;0,142857143;0;0,142857143;0;0,285714286;0,714285714;0,428571429;0;0;0;0;0;0;0,142857143;0;0,571428571;1;0,571428571;0,428571429
20/02/21;0,882977;0,911795;218;2;118;163;15;2439;6;14,42857143;16,14285714;17,57142857;23,14285714;26,85714286;26,28571429;17,85714286;12;6,714285714;2,285714286;0;0;0;0,428571429;0,285714286;0,857142857;0,857142857;1,428571429;2,142857143;1,142857143;0,571428571;0;0;0;0,142857143;0;0,142857143;0;0,285714286;0,857142857;0,285714286;0;0;0;0;0;0;0,142857143;0;0,571428571;0,571428571;0,714285714;0,142857143
21/02/21;0,877997;0,902253;170;1;400;167;16;1783;6,857142857;15,28571429;15,71428571;17;23,14285714;26,85714286;26,42857143;18;11,57142857;6,142857143;2,285714286;0;0;0,142857143;0,571428571;0,142857143;0,857142857;0,857142857;2;3;1,428571429;0,714285714;0;0;0;0,142857143;0;0,142857143;0;0,428571429;0,571428571;0,142857143;0;0;0;0;0;0;0,142857143;0;0,714285714;0,142857143;0,714285714;0
22/02/21;0,870954;0,891584;118;1;142;176;19;1312;6,571428571;14,57142857;16,71428571;17,57142857;22,28571429;27,28571429;29,71428571;18,42857143;10,57142857;6,428571429;2,428571429;0;0;0,142857143;0,571428571;0,142857143;0,714285714;1,714285714;2,142857143;3;1,285714286;0,857142857;0;0;0;0,142857143;0;0,142857143;0;0,285714286;0,571428571;0,142857143;0;0;0;0;0;0;0,142857143;0;0,571428571;0,571428571;0,714285714;0
23/02/21;0,864455;0,880116;116;1;259;181;19;2081;6,285714286;15,14285714;17,28571429;17,85714286;22,28571429;26,85714286;28,57142857;17,28571429;10,14285714;6,571428571;2,428571429;0;0;0,142857143;0,428571429;0,142857143;0,857142857;2,142857143;2,285714286;3,285714286;1,571428571;0,857142857;0;0;0;0,142857143;0;0,142857143;0;0,428571429;0,857142857;0,285714286;0;0;0;0;0;0;0;0;0,428571429;0,857142857;0,714285714;0,142857143
24/02/21;0,860432;0,872655;278;3;304;180;19;2462;7;17,14285714;18,28571429;19,28571429;25,14285714;26,57142857;28,57142857;18,28571429;10;6,142857143;1,714285714;0;0;0,142857143;0,571428571;0,142857143;0,714285714;2,428571429;2,714285714;3,142857143;1,428571429;0,857142857;0;0;0;0,142857143;0;0,142857143;0;0,571428571;0,857142857;0,285714286;0;0;0;0;0;0;0;0;0,571428571;1;0,571428571;0,285714286
25/02/21;0,867766;0,876576;194;3;226;186;17;2454;6,714285714;17,42857143;17;18,71428571;25,14285714;25,71428571;28,71428571;17,42857143;10;6,285714286;1,714285714;0;0;0,142857143;0,571428571;0,428571429;0,571428571;2,714285714;3;4;1,571428571;0,857142857;0;0;0;0,142857143;0;0,142857143;0;0,571428571;0,857142857;0,142857143;0;0;0;0;0;0;0;0;0,571428571;1,142857143;0,428571429;0,285714286
26/02/21;0,876202;0,884997;241;3;133;189;19;3008;6,714285714;17,71428571;17,14285714;18,42857143;23,42857143;24,28571429;27,28571429;17,14285714;9,428571429;7,285714286;2,285714286;0;0;0,142857143;0,571428571;0,428571429;0,428571429;2,857142857;2,857142857;3,285714286;1,857142857;0,571428571;0;0;0;0;0,142857143;0;0,142857143;0,571428571;0,857142857;0,142857143;0;0;0;0;0;0;0;0,142857143;0,571428571;1,428571429;0,714285714;0,428571429
27/02/21;0,879865;0,888245;187;3;119;187;20;2444;7,142857143;17,57142857;17,57142857;20,57142857;24,28571429;24,85714286;28,14285714;16,14285714;10,28571429;7,285714286;2;0;0;0,142857143;0,857142857;0,428571429;0,142857143;3;2,714285714;3;1,714285714;0,428571429;0;0;0;0;0,142857143;0;0,142857143;0,428571429;0,857142857;0,142857143;0;0;0;0;0;0;0;0,142857143;0,571428571;1,428571429;0,714285714;0,571428571
28/02/21;0,89224;0,900273;160;3;197;190;20;1767;7,571428571;18,42857143;17;20,42857143;25,14285714;27,42857143;29,57142857;17,42857143;9,857142857;7,714285714;2;0;0;0;0,714285714;0,428571429;0,142857143;3,714285714;2,571428571;2,714285714;2;0,285714286;0;0;0;0;0,142857143;0;0,142857143;0,571428571;1;0,142857143;0;0;0;0;0;0;0;0,142857143;0,428571429;1,571428571;0,714285714;0,714285714
01/03/21;0,911405;0,920924;151;5;137;196;19;1454;8,428571429;19,42857143;16,85714286;22,71428571;26,57142857;28,28571429;29,71428571;17,28571429;10,57142857;9,285714286;2;0;0;0;0,571428571;0,428571429;0,142857143;3,428571429;3;2,857142857;2,571428571;0,285714286;0;0;0;0;0,142857143;0;0,142857143;0,714285714;1;0,285714286;0;0;0;0;0;0;0;0,142857143;0,571428571;1,142857143;1,142857143;0,714285714
02/03/21;0,945019;0,956629;102;5;105;195;20;2081;9,857142857;20,85714286;18;23,28571429;28;30,71428571;33,71428571;20,71428571;12;9,714285714;2;0;0;0;0,714285714;0,571428571;0,428571429;3,857142857;2,714285714;3,142857143;2,428571429;0,428571429;0;0;0;0;0,142857143;0;0,142857143;0,714285714;0,857142857;0,142857143;0;0;0;0;0;0;0;0,142857143;0,571428571;0,857142857;1;0,714285714
03/03/21;0,995588;1,007022;230;4;232;201;20;2953;9,571428571;18,71428571;16,71428571;21,85714286;24,28571429;30,57142857;33;20,85714286;11,57142857;8,714285714;1,571428571;0;0;0;0,571428571;0,571428571;0,428571429;3,714285714;3;3,142857143;2,857142857;0,428571429;0;0;0;0;0,142857143;0;0,142857143;0,571428571;1,142857143;0,285714286;0;0;0;0;0;0;0;0,142857143;0,428571429;0,857142857;1,142857143;0,571428571
04/03/21;1,052918;1,063647;226;3;128;202;21;2664;9,571428571;18,57142857;17,14285714;22,14285714;24,57142857;31,85714286;33,42857143;22;11,85714286;8,571428571;1,571428571;0;0;0;0,571428571;0,285714286;0,571428571;3,428571429;3;2,285714286;2,428571429;0,428571429;0;0;0;0;0,142857143;0;0,142857143;1;1,142857143;0,428571429;0;0;0;0;0;0;0,142857143;0,142857143;0,571428571;0,714285714;1,142857143;0,571428571
05/03/21;1,105541;1,114936;260;0;227;211;23;2957;9,142857143;19,14285714;16,85714286;21,57142857;24,57142857;34,14285714;34,28571429;22,85714286;12;8,285714286;1;0;0;0;0,571428571;0,285714286;0,571428571;3,571428571;3,428571429;2,857142857;2,428571429;0,285714286;0;0;0;0,142857143;0;0;0;1;1;0,428571429;0;0;0;0;0;0;0,142857143;0;0,571428571;0,285714286;1;0,428571429
06/03/21;1,167791;1,174223;293;4;91;218;24;2832;10,42857143;22;22;25,14285714;27,57142857;40,14285714;40,14285714;27,57142857;12,71428571;9,285714286;1,285714286;0;0;0;0,285714286;0,142857143;0,714285714;4;3,857142857;3,142857143;2,428571429;0,571428571;0;0;0;0,142857143;0;0;0;1,142857143;1,285714286;0,428571429;0;0;0;0;0;0;0,142857143;0;0,285714286;0,428571429;1;0,285714286
07/03/21;1,228267;1,230563;228;1;163;217;30;2809;10,57142857;19,71428571;22,71428571;27,14285714;28,42857143;38,14285714;41,28571429;26,14285714;15,57142857;10,57142857;2,285714286;0;0;0;0,285714286;0,285714286;0,857142857;3,571428571;3,571428571;3,285714286;2,142857143;0,714285714;0;0;0;0,142857143;0;0;0;1;1,142857143;0,428571429;0;0;0;0;0;0;0,142857143;0;0,428571429;0,571428571;1;0,142857143
08/03/21;1,283648;1,278949;89;1;116;221;32;1253;10,57142857;20,57142857;23;26,57142857;29,42857143;38,42857143;40,42857143;26,28571429;15,42857143;10;3,142857143;0;0;0;0,285714286;0,428571429;1,428571429;3,428571429;3;3,714285714;1,714285714;0,571428571;0;0;0;0,142857143;0;0,142857143;0;0,857142857;1,571428571;0,285714286;0;0;0;0;0;0;0,142857143;0;0,285714286;0,571428571;0,714285714;0,142857143
09/03/21;1,340156;1,325215;149;3;161;231;35;2370;12,42857143;20;23,28571429;28,28571429;30,28571429;39,14285714;38,71428571;23,85714286;16,42857143;9,714285714;3,428571429;0;0;0;0,285714286;0,285714286;1,428571429;2,857142857;3,285714286;3,571428571;1,714285714;0,428571429;0;0;0;0,142857143;0;0,142857143;0,142857143;0,714285714;1,571428571;0,428571429;0;0;0;0;0;0;0,142857143;0;0,428571429;0,571428571;1,142857143;0,142857143
10/03/21;1,392518;1,367685;283;3;118;236;33;2872;14,42857143;23,14285714;27,71428571;30,85714286;36,85714286;45,85714286;44,57142857;26;18,85714286;11,28571429;3,571428571;0;0;0;0,285714286;0,428571429;1,571428571;2,714285714;2,571428571;3,857142857;1,571428571;0,714285714;0;0;0;0,142857143;0;0,142857143;0,142857143;0,857142857;1,428571429;0,285714286;0;0;0;0;0;0;0,142857143;0;0,571428571;0,857142857;1,285714286;0,142857143
11/03/21;1,443988;1,410928;414;2;92;243;30;3249;14,42857143;23,28571429;28,57142857;32;37,28571429;46,57142857;46;27,57142857;20,42857143;11,42857143;3,714285714;0;0;0;0,285714286;0,714285714;1,571428571;3,285714286;2,571428571;5,285714286;2,285714286;1;0;0;0;0,142857143;0;0,142857143;0,142857143;0,428571429;1,285714286;0,285714286;0;0;0;0;0;0;0;0;0,571428571;1,142857143;1,571428571;0,142857143
12/03/21;1,488479;1,448185;305;5;168;245;34;2814;14,71428571;21,14285714;28,85714286;33,85714286;36,57142857;46,28571429;47;30,57142857;23,28571429;12,42857143;4;0;0;0;0,142857143;1;1,857142857;3,428571429;2,857142857;5,285714286;3,285714286;1,142857143;0;0;0;0;0;0,142857143;0,285714286;0,428571429;1,428571429;0,285714286;0;0;0;0;0;0;0;0,142857143;0,571428571;1,285714286;1,428571429;0,285714286
13/03/21;1,526874;1,480802;275;5;79;244;32;2700;15,14285714;22,85714286;26;33;38;46;45,71428571;30;24,14285714;12;3,714285714;0,142857143;0;0;0,285714286;1;2,142857143;3,571428571;3;6;3,285714286;1;0;0;0;0;0;0,142857143;0,285714286;0,285714286;1;0,285714286;0;0;0;0;0;0;0;0,285714286;0,714285714;1,142857143;1,285714286;0,714285714
14/03/21;1,541217;1,491699;300;8;146;246;30;2400;15,42857143;24,71428571;25,57142857;35,42857143;38;47,42857143;46,57142857;32,42857143;23,57142857;12,28571429;3,714285714;0,142857143;0;0;0,285714286;0,857142857;2,285714286;3,428571429;3,714285714;6,285714286;3,571428571;1,142857143;0;0;0;0;0;0,142857143;0,571428571;0,142857143;1,571428571;0,428571429;0;0;0;0;0;0;0;0,285714286;0,857142857;1,285714286;1,428571429;0,857142857
15/03/21;1,544955;1,494856;213;4;130;258;28;1822;15,28571429;23,42857143;27;39,14285714;42,42857143;52,71428571;48,42857143;34,85714286;26,28571429;12,14285714;2,857142857;0,142857143;0;0;0,285714286;0,857142857;2;3,428571429;3,857142857;6;3,714285714;1,285714286;0;0;0;0;0;0,428571429;0,571428571;0,285714286;1,285714286;0,428571429;0;0;0;0;0;0;0;0,285714286;1;2;1,285714286;1
16/03/21;1,537814;1,491499;311;4;209;277;29;2821;13,42857143;22,57142857;27,71428571;41,28571429;44;54,14285714;50,85714286;38,14285714;25,42857143;12,57142857;2,571428571;0,142857143;0;0;0,428571429;1,285714286;2,285714286;3,428571429;4,428571429;6,428571429;3,571428571;1,285714286;0;0;0;0;0,142857143;0,428571429;0,571428571;0,428571429;1,142857143;0,285714286;0;0;0;0;0;0;0;0,285714286;0,857142857;2;1;1
17/03/21;1,526653;1,484935;216;6;150;283;28;3110;12,57142857;22;25,85714286;43,28571429;41,28571429;51,14285714;48,71428571;38,42857143;24,14285714;12,57142857;2,714285714;0,142857143;0;0;0,428571429;1,428571429;2,571428571;3,714285714;4,428571429;6,857142857;3,571428571;1;0;0;0;0;0,142857143;0,571428571;0,571428571;0,285714286;1;0,285714286;0;0;0;0;0;0;0;0,285714286;0,714285714;2,285714286;1,142857143;1,142857143
18/03/21;1,500267;1,465024;404;6;206;294;33;3231;12,71428571;22,57142857;26;43,85714286;41,71428571;51,71428571;48,42857143;38,14285714;23,42857143;12,71428571;2,571428571;0,285714286;0;0;0,428571429;1,142857143;2,428571429;3,142857143;4,285714286;6,285714286;3,285714286;0,714285714;0;0;0;0;0,142857143;0,571428571;0,571428571;0,428571429;1,428571429;0,142857143;0;0;0;0;0;0;0;0,285714286;0,571428571;2,571428571;0,857142857;1,142857143
